iter,loss1,loss2,total_loss
95.0,-0.9727951896190643,-0.9840245610078175,-1.9568197498321533
96.0,-0.9726839996178945,-0.9838897261619568,-1.9565737237930299
97.0,-0.9728958358764649,-0.9841206322511037,-1.9570164675712585
98.0,-0.9729202087720236,-0.9842482767105103,-1.957168488820394
99.0,-0.9727906366189321,-0.9840306599934896,-1.9568212960561115
100.0,-0.972815546989441,-0.984194128036499,-1.9570096785227458
101.0,-0.9729441552956899,-0.9844160665671031,-1.9573602220217388
102.0,-0.973003744761149,-0.9844373920758566,-1.9574411362012227
103.0,-0.973126049041748,-0.9844795836607615,-1.9576056337356567
104.0,-0.9731132542292277,-0.9847097500165304,-1.9578230061531068
105.0,-0.9731135809421539,-0.9845270654360453,-1.9576406477292378
106.0,-0.9730788385073343,-0.9845611507892609,-1.9576399890581766
107.0,-0.9731694014867147,-0.9847059405644735,-1.9578753399848938
108.0,-0.973076755841573,-0.9846766033967336,-1.9577533613840739
109.0,-0.973185063680013,-0.9847867476145427,-1.9579718106587727
110.0,-0.973198092063268,-0.9848394408226013,-1.9580375312169394
111.0,-0.9732238551775615,-0.9847856442928314,-1.9580095008214315
112.0,-0.9731094388167063,-0.9848690824508667,-1.957978522936503
113.0,-0.9733390639623006,-0.9850362139542898,-1.9583752772013345
114.0,-0.9733675071398418,-0.9849754327138265,-1.9583429373105368
115.0,-0.9732276263237,-0.9849237592220307,-1.958151384671529
116.0,-0.9732394143740336,-0.9850852136611938,-1.9583246293067933
117.0,-0.9734931995073954,-0.9852808729807536,-1.9587740737597148
118.0,-0.973288381656011,-0.9852865844567616,-1.9585749645233155
119.0,-0.9734717180728912,-0.985402396440506,-1.9588741172154744
120.0,-0.9734895625114441,-0.9853037486076355,-1.9587933093706766
121.0,-0.973525127808253,-0.9854164741039276,-1.958941604455312
122.0,-0.9735472508271535,-0.9855202568372091,-1.9590675109227498
123.0,-0.9734936748345693,-0.98555614900589,-1.9590498240788778
124.0,-0.9735700114568074,-0.9856103274027507,-1.959180335521698
125.0,-0.9736096506913503,-0.9855239137013754,-1.959133563518524
126.0,-0.9735053184032441,-0.9854035054047903,-1.9589088252385458
127.0,-0.9736128315925598,-0.9856364877223969,-1.9592493192354838
128.0,-0.9736232450803121,-0.9856664916674296,-1.9592897362709045
129.0,-0.973719005982081,-0.9857175408999125,-1.9594365479151408
130.0,-0.9736484071413676,-0.9857855618000031,-1.9594339683850606
131.0,-0.9737619992891947,-0.9858006919225057,-1.9595626918474833
132.0,-0.9737703534762064,-0.9859082582791646,-1.9596786108016968
133.0,-0.9737434766292572,-0.9859328781763712,-1.959676353295644
134.0,-0.973773489634196,-0.9859135690530141,-1.9596870601971945
135.0,-0.9738515639305114,-0.986070062716802,-1.9599216256141663
136.0,-0.9737768131891886,-0.9858562650680542,-1.9596330793698629
137.0,-0.973837501446406,-0.9861851824124654,-1.9600226864814758
138.0,-0.973854672273,-0.9862259232203165,-1.9600805962880452
139.0,-0.9738898299535116,-0.9861368706226349,-1.9600266995429994
140.0,-0.9738868364493052,-0.9861025629043579,-1.9599893956184387
141.0,-0.9739211071332295,-0.9860646203358968,-1.959985727628072
142.0,-0.9739647847811381,-0.9863134432633718,-1.9602782263755798
143.0,-0.9738976068496704,-0.9862478396097819,-1.960145448366801
144.0,-0.9740115954081218,-0.9863582796255748,-1.960369875907898
145.0,-0.9740151479244232,-0.9864784632523854,-1.9604936124483745
146.0,-0.9739199770291647,-0.9862013474305471,-1.9601213253339131
147.0,-0.9740515042146047,-0.9864171895186107,-1.9604686908721924
148.0,-0.9740164728959402,-0.9864606475830078,-1.9604771213531493
149.0,-0.9740443032582601,-0.9864069989522298,-1.9604512983957927
150.0,-0.9740897787412007,-0.9865881152153015,-1.9606778914133707
151.0,-0.9740637698968252,-0.9864881874720256,-1.960551960150401
152.0,-0.974038671652476,-0.986629344701767,-1.9606680165926615
153.0,-0.9740463832219441,-0.9865126419862111,-1.9605590262413024
154.0,-0.9740900384585063,-0.9866043062210083,-1.9606943429311117
155.0,-0.9741771752039592,-0.9866521877447764,-1.9608293676376343
156.0,-0.9741564381122589,-0.9866426014105479,-1.9607990409533183
157.0,-0.9741994917392731,-0.9867543089389801,-1.9609538006782532
158.0,-0.9742140119870504,-0.9866367983023325,-1.9608508105278015
159.0,-0.97421595565478,-0.9867767295042674,-1.9609926891326905
160.0,-0.9741556859811147,-0.986786959250768,-1.960942645072937
161.0,-0.9741793239116668,-0.986833470582962,-1.9610127951304117
162.0,-0.9742801468372345,-0.9868705224990845,-1.9611506694157919
163.0,-0.9742174253463746,-0.9869913013776144,-1.9612087249755858
164.0,-0.9742829817136128,-0.9869386956691742,-1.9612216779390972
165.0,-0.974287480433782,-0.9870556845664978,-1.961343164761861
166.0,-0.9742613481680552,-0.9869321848551432,-1.9611935331026713
167.0,-0.974377341190974,-0.9870097161928812,-1.961387055714925
168.0,-0.9743346061706543,-0.9871233767668406,-1.961457981109619
169.0,-0.9742819828192393,-0.9870700493653616,-1.9613520302772522
170.0,-0.9743682964642842,-0.9871508219242096,-1.9615191186269125
171.0,-0.9742446435292562,-0.9869838565190633,-1.9612284986178081
172.0,-0.9743796563148499,-0.9870883843898773,-1.9614680399894715
173.0,-0.9744084169864654,-0.987272100687027,-1.9616805160840352
174.0,-0.974237286567688,-0.9871397837797801,-1.9613770670890809
175.0,-0.9744481392701467,-0.9873533840179444,-1.9618015230496724
176.0,-0.97447673980395,-0.987385931412379,-1.961862672964732
177.0,-0.9744967869122823,-0.987385419845581,-1.9618822043736777
178.0,-0.9744324151674907,-0.9874421931902567,-1.9618746126492819
179.0,-0.9744626978238423,-0.9872741421063741,-1.9617368392944337
180.0,-0.9744827550252279,-0.9874446407953898,-1.961927395025889
181.0,-0.9744702453613281,-0.9873643078009288,-1.9618345516522726
182.0,-0.9744688773155212,-0.9873780031998952,-1.9618468778928122
183.0,-0.9743317812283834,-0.9873170007069906,-1.9616487844785055
184.0,-0.9745174943606059,-0.9875433490276336,-1.9620608417193095
185.0,-0.9746097400188446,-0.9876394829750061,-1.9622492238680522
186.0,-0.9745750815868378,-0.9876028677622477,-1.962177949587504
187.0,-0.9744859561920166,-0.9873503696918488,-1.9618363229433695
188.0,-0.9746088620821635,-0.9877213195164999,-1.9623301823933919
189.0,-0.9745602769851684,-0.987509539604187,-1.9620698164304098
190.0,-0.9743758169015249,-0.9874390173753103,-1.9618148374557496
191.0,-0.9745404020945231,-0.9876406296888988,-1.9621810318628947
192.0,-0.9746237154006958,-0.9876796374320984,-1.9623033521970112
193.0,-0.9745870672067006,-0.9876659446557363,-1.962253012975057
194.0,-0.9746229616800944,-0.9877766014734904,-1.9623995633125306
195.0,-0.9745786283016205,-0.987585666735967,-1.9621642940839132
196.0,-0.974622065226237,-0.9876993687947592,-1.9623214352925618
197.0,-0.9746044421990713,-0.9877644186814626,-1.9623688645362853
198.0,-0.9746656251748403,-0.9877358200550079,-1.9624014439582824
199.0,-0.974576049566269,-0.9875852607091268,-1.9621613103548685
200.0,-0.9747153758207957,-0.9879024635950724,-1.9626178374290466
201.0,-0.9746653061707814,-0.987838971455892,-1.9625042777061463
202.0,-0.974661432504654,-0.9878238797187805,-1.96248531293869
203.0,-0.9746732242107391,-0.9878593989213308,-1.9625326240857441
204.0,-0.9747405777772268,-0.9878151945273081,-1.9625557718276978
205.0,-0.9747427103519439,-0.9880413591066997,-1.962784070968628
206.0,-0.9747105285326639,-0.9878198901812235,-1.9625304191907247
207.0,-0.9747544610500336,-0.9879472130139669,-1.9627016762097678
208.0,-0.9747292569478353,-0.9879870935281118,-1.9627163489659627
209.0,-0.9747097189426422,-0.987898947318395,-1.9626086662610371
210.0,-0.9748212238152821,-0.9881450971762339,-1.9629663206736248
211.0,-0.9747470993995666,-0.9879279651641846,-1.9626750650405884
212.0,-0.9747910372416179,-0.9879343305428823,-1.9627253673871359
213.0,-0.9748244661490123,-0.9881495398680369,-1.962974005540212
214.0,-0.9747642479737599,-0.9880873428185781,-1.9628515882492066
215.0,-0.9747893006801606,-0.9880707976023356,-1.9628600982030233
216.0,-0.974817711909612,-0.9880401373704274,-1.9628578491210937
217.0,-0.9747598814169566,-0.9881064915657043,-1.9628663756052653
218.0,-0.9748431046009064,-0.9881727370421092,-1.9630158406893412
219.0,-0.9748099261919657,-0.9880422959327698,-1.962852221806844
220.0,-0.9748390550613404,-0.9882693240642547,-1.9631083784103394
221.0,-0.974824888308843,-0.9881499254703522,-1.9629748136202494
222.0,-0.9747628370126088,-0.988191568295161,-1.962954404671987
223.0,-0.9748443605105083,-0.9881876243750254,-1.9630319844881694
224.0,-0.9749078790346781,-0.988351483186086,-1.96325936015447
225.0,-0.9748715494473775,-0.9883072463671366,-1.9631787950197856
226.0,-0.9748745739459992,-0.9882255992889404,-1.9631001717249552
227.0,-0.9749081064065297,-0.9882416271368663,-1.96314973115921
228.0,-0.9748990828990937,-0.9882598490715027,-1.9631589336395263
229.0,-0.9749249105453491,-0.9884094124635061,-1.963334319114685
230.0,-0.974931756734848,-0.9884304505983988,-1.9633622051874797
231.0,-0.9747457654476166,-0.9882480498154959,-1.9629938168525696
232.0,-0.9749197334448496,-0.9884431142807006,-1.9633628492355346
233.0,-0.9749284551143647,-0.9882154174645742,-1.963143873055776
234.0,-0.974950873931249,-0.9883328664302826,-1.963283741315206
235.0,-0.9749975744883219,-0.9884558803240459,-1.9634534529050192
236.0,-0.974924186706543,-0.9884495270252228,-1.9633737101554871
237.0,-0.9749668745199839,-0.9883728879292806,-1.9633397634824117
238.0,-0.974947079817454,-0.9883684194087983,-1.963315497080485
239.0,-0.9748842165470123,-0.9885062336921692,-1.963390451113383
240.0,-0.9749698723157247,-0.9884640249411265,-1.9634338981310526
241.0,-0.9749765170415242,-0.9883884044488271,-1.9633649195035299
242.0,-0.9749904408454895,-0.9885640664895375,-1.9635545083681742
243.0,-0.9750283363660177,-0.9886371714274088,-1.963665506998698
244.0,-0.975028379201889,-0.9886271828015646,-1.963655565738678
245.0,-0.9749464344183604,-0.9885027249654134,-1.9634491607348123
246.0,-0.9750107116699219,-0.988526228984197,-1.9635369413693746
247.0,-0.974917596578598,-0.9884390585422516,-1.9633566546440124
248.0,-0.9750190931955973,-0.9886087253888448,-1.9636278222401937
249.0,-0.97504398838679,-0.988599507411321,-1.9636434968312582
250.0,-0.9750924849510193,-0.9886533176898956,-1.9637458016077678
251.0,-0.9750064446926117,-0.9885722461541494,-1.9635786906878154
252.0,-0.9750160330931346,-0.9886374770005544,-1.963653510093689
253.0,-0.9750550767580668,-0.9885832572778066,-1.9636383341153463
254.0,-0.9750549766222636,-0.988717928647995,-1.9637729047139485
255.0,-0.9751191700299581,-0.9887890660762787,-1.9639082372983296
256.0,-0.9750697762171427,-0.9886722852389018,-1.96374206050237
257.0,-0.9750766897201538,-0.9886658054192861,-1.963742493947347
258.0,-0.9750680996576945,-0.9887500271002452,-1.9638181257247924
259.0,-0.9751085480848948,-0.9887946158250173,-1.963903166770935
260.0,-0.97510835536321,-0.9886860352357228,-1.9637943898836772
261.0,-0.9751171803474427,-0.988856294631958,-1.9639734714825947
262.0,-0.975075146039327,-0.9886526848475138,-1.9637278289794922
263.0,-0.975101867834727,-0.9887183113892873,-1.9638201804161073
264.0,-0.9750687368710835,-0.9887372901439667,-1.9638060261408488
265.0,-0.9745006436506907,-0.9883420293331147,-1.9628426726659138
266.0,-0.9748495392004649,-0.988626753171285,-1.963476293404897
267.0,-0.9751794811884562,-0.9888960590362549,-1.9640755411783855
268.0,-0.9752092963059743,-0.9889518423080444,-1.9641611410776774
269.0,-0.9751923296451569,-0.988847180445989,-1.9640395089785259
270.0,-0.9751210818290711,-0.9888019400437673,-1.9639230246543884
271.0,-0.9750898356437683,-0.9887930128574371,-1.9638828471501668
272.0,-0.9751434943675995,-0.9889252234299978,-1.9640687160491943
273.0,-0.9751763314406077,-0.9889292506376902,-1.9641055806477865
274.0,-0.9751823293368022,-0.9889478398958842,-1.9641301687558492
275.0,-0.9751835878690084,-0.9889303255875905,-1.9641139130592347
276.0,-0.9751255933443705,-0.9889657475948334,-1.9640913465817769
277.0,-0.9751451636950175,-0.988872443040212,-1.9640176033973693
278.0,-0.975206663608551,-0.9889535237948099,-1.964160186926524
279.0,-0.975229587395986,-0.9889679755369822,-1.9641975615819296
280.0,-0.9751011236508688,-0.9888932024637858,-1.9639943267504374
281.0,-0.975222113609314,-0.9890729260444641,-1.9642950372695922
282.0,-0.9751840464274089,-0.9889977190494538,-1.964181763648987
283.0,-0.9752394312222799,-0.9891140305995941,-1.9643534596761068
284.0,-0.975235381046931,-0.9889654599030813,-1.9642008419036865
285.0,-0.9752143804232279,-0.9891399018764496,-1.9643542844454447
286.0,-0.9752084033489228,-0.9890200636386871,-1.9642284669876098
287.0,-0.9752501963774364,-0.9890278991063436,-1.964278095404307
288.0,-0.9752087399164836,-0.9890464548269907,-1.964255196094513
289.0,-0.9752610721588135,-0.9890899803638459,-1.964351052761078
290.0,-0.9752408527533213,-0.9890455419222514,-1.964286394437154
291.0,-0.9751789116859436,-0.9889552191893259,-1.964134132385254
292.0,-0.9752278682390849,-0.9890036532878875,-1.9642315216064452
293.0,-0.9753089513778687,-0.9891819933255513,-1.9644909439086915
294.0,-0.9752815476258596,-0.9891879427433014,-1.964469490369161
295.0,-0.975269258260727,-0.9890803712209065,-1.9643496284484863
296.0,-0.9753095156351725,-0.9892286331653595,-1.9645381468137106
297.0,-0.9752622822125753,-0.9891282550493876,-1.96439053662618
298.0,-0.9752534435590108,-0.9891767650445302,-1.9644302082061769
299.0,-0.9753005074659983,-0.9892227073510488,-1.9645232141812643
300.0,-0.975279927889506,-0.989109159708023,-1.964389089902242
301.0,-0.975240713040034,-0.9891008021831512,-1.9643415161768596
302.0,-0.9753264257113139,-0.9892293836275736,-1.9645558109283447
303.0,-0.97529763174057,-0.9892032012144725,-1.9645008325576783
304.0,-0.9753343269824982,-0.9893514526685079,-1.9646857808430989
305.0,-0.975234932899475,-0.9891976935863495,-1.9644326264063516
306.0,-0.9752973154385884,-0.9891681679884593,-1.964465482711792
307.0,-0.9753503360748291,-0.98933944272995,-1.964689777056376
308.0,-0.9753349889119466,-0.989276984612147,-1.9646119723320008
309.0,-0.9753045132954915,-0.9892490855852762,-1.9645535961786906
310.0,-0.9753366874059042,-0.9892019735177358,-1.9645386613210043
311.0,-0.9753550055027008,-0.9893594280878703,-1.9647144333521525
312.0,-0.9753161954879761,-0.9892972052097321,-1.9646134012540182
313.0,-0.9753410731156668,-0.9892985455989838,-1.9646396176020304
314.0,-0.9753550841808319,-0.9893560405572256,-1.9647111225128173
315.0,-0.9753405898412069,-0.9892561995188395,-1.9645967885653177
316.0,-0.9753864239056905,-0.989402667204539,-1.9647890890439352
317.0,-0.9753636441230774,-0.9892645385265351,-1.9646281838417052
318.0,-0.975376862446467,-0.9893150196870169,-1.9646918822924295
319.0,-0.9754002290566762,-0.9893424483935038,-1.96474267689387
320.0,-0.9754155392646789,-0.9894889097213745,-1.9649044505755107
321.0,-0.9753951268990835,-0.9894257165590922,-1.9648208440144856
322.0,-0.975392505645752,-0.989368895928065,-1.9647614011764527
323.0,-0.9753825892607371,-0.989335343837738,-1.9647179322242736
324.0,-0.9754025363922119,-0.9894240814844767,-1.9648266164461772
325.0,-0.9754330546855926,-0.9893837915261586,-1.9648168478012085
326.0,-0.9753654876550039,-0.9893290060361226,-1.9646944909095765
327.0,-0.9754444044431051,-0.9895491038163503,-1.9649935080210368
328.0,-0.9754039714336395,-0.9895431450208028,-1.9649471168518067
329.0,-0.975215458393097,-0.9891879382928213,-1.964403397878011
330.0,-0.9754194762706757,-0.9894595688978831,-1.9648790434201557
331.0,-0.9754516905148825,-0.9895066698392232,-1.9649583625793456
332.0,-0.9754648563861847,-0.9896002037525177,-1.965065060297648
333.0,-0.9754183626969656,-0.9894081164201101,-1.9648264797528585
334.0,-0.9754055229028066,-0.9894079718589782,-1.964813494682312
335.0,-0.9754609468777975,-0.9895738591353098,-1.9650348046620687
336.0,-0.9754341893990834,-0.9895357869466146,-1.9649699762662252
337.0,-0.9754372404416403,-0.9895082039833069,-1.964945446809133
338.0,-0.9754734021027883,-0.9895651602745056,-1.9650385626157125
339.0,-0.9754731612205505,-0.989492814540863,-1.964965977827708
340.0,-0.9754664452870687,-0.9895355819861095,-1.965002025127411
341.0,-0.975459217707316,-0.9894664391676585,-1.964925657113393
342.0,-0.9754402715365093,-0.9894950385888418,-1.9649353090922037
343.0,-0.9754357128143311,-0.9895041667620341,-1.9649398814837138
344.0,-0.9754373621940613,-0.9895111121336619,-1.9649484753608704
345.0,-0.9754364009698232,-0.9895456257661184,-1.9649820257822672
346.0,-0.9754688409169515,-0.9895349446137747,-1.965003789107005
347.0,-0.9755103079477946,-0.9896494164466858,-1.9651597242355348
348.0,-0.9754941256841024,-0.9895711977481843,-1.9650653262138367
349.0,-0.9754592054684957,-0.9895465769767762,-1.9650057827631633
350.0,-0.9754940531253815,-0.9896471107800802,-1.9651411631902058
351.0,-0.9754781790574392,-0.9895636857350667,-1.9650418643951415
352.0,-0.97551846686999,-0.9896125594774882,-1.965131026426951
353.0,-0.9753987335364024,-0.9895226916472117,-1.9649214278856912
354.0,-0.9754969089825948,-0.9896814932028453,-1.96517840051651
355.0,-0.9755268720785777,-0.989625687678655,-1.9651525599161783
356.0,-0.9755371686617533,-0.9897517360051473,-1.9652889038721721
357.0,-0.9755040118694306,-0.9896925546328227,-1.965196564356486
358.0,-0.975498273452123,-0.9896683008670807,-1.9651665776570637
359.0,-0.9755336736838023,-0.9897055797576905,-1.9652392519315083
360.0,-0.9754520305792491,-0.9895934198697408,-1.9650454519589742
361.0,-0.9755104961395263,-0.9895988087654114,-1.9651093034744262
362.0,-0.9754996721744538,-0.9896648217042288,-1.9651644967397055
363.0,-0.9755326796372732,-0.9897226094404856,-1.9652552890777588
364.0,-0.975522773106893,-0.9896623767217,-1.9651851517359415
365.0,-0.9755106806755066,-0.9896821606159211,-1.965192840417226
366.0,-0.9754959349632263,-0.989644884109497,-1.9651408166885376
367.0,-0.9755232595602671,-0.9896853160858154,-1.9652085785865783
368.0,-0.9755729207992554,-0.9897782255013784,-1.965351148446401
369.0,-0.9754994223912556,-0.9896529048283895,-1.965152328491211
370.0,-0.9755539721647898,-0.9898586462338765,-1.9654126170476278
371.0,-0.975437662521998,-0.9897300656636556,-1.9651677273114523
372.0,-0.975535045226415,-0.9897321116129557,-1.9652671570777893
373.0,-0.9756239362557729,-0.9898690108458201,-1.965492948849996
374.0,-0.9755538644790649,-0.9897874270280203,-1.9653412919044495
375.0,-0.9755712687969208,-0.9898527042071025,-1.9654239734013876
376.0,-0.9755692932605743,-0.9898495574792227,-1.9654188480377197
377.0,-0.9755889142354329,-0.9898206574916839,-1.965409570535024
378.0,-0.9755764509042104,-0.9898480197588603,-1.9654244724909464
379.0,-0.9755979591210683,-0.9898550272782644,-1.9654529867172241
380.0,-0.9755109810034434,-0.9897960843245188,-1.9653070664405823
381.0,-0.975569121201833,-0.9898899335861207,-1.9654590544700623
382.0,-0.9755812320709228,-0.9897631308237712,-1.965344361782074
383.0,-0.9756251232624054,-0.9899806490739187,-1.9656057775815328
384.0,-0.9756121369202931,-0.9899131836891174,-1.9655253224372864
385.0,-0.9755733760197958,-0.989761447985967,-1.9653348245620728
386.0,-0.9755656935373942,-0.9897893824577332,-1.9653550777435302
387.0,-0.9756214595635732,-0.9899028108119965,-1.9655242686271668
388.0,-0.9756134186585744,-0.9898670665423075,-1.965480481783549
389.0,-0.9755985743999481,-0.9898164363702139,-1.9654150109291078
390.0,-0.9756168035666147,-0.9899301827748617,-1.9655469867388407
391.0,-0.9754946423371633,-0.9898187970320383,-1.965313438574473
392.0,-0.9756180353164673,-0.9898993666172028,-1.9655174051920572
393.0,-0.9755637854735056,-0.989871724764506,-1.9654355114301045
394.0,-0.9756208148002624,-0.9898599916299184,-1.9654808053970336
395.0,-0.9755893572966258,-0.9899007411003112,-1.9654900984764099
396.0,-0.9756072297890981,-0.9899643101692199,-1.9655715390841166
397.0,-0.9756633203029632,-0.9899806675116221,-1.9656439867019653
398.0,-0.9755623968442281,-0.9898006750742594,-1.9653630701700846
399.0,-0.9756058246294658,-0.9898837170600892,-1.965489538669586
400.0,-0.9756316196918488,-0.9899592669804891,-1.9655908886591593
401.0,-0.9756350341637929,-0.9899235463142395,-1.9655585799217223
402.0,-0.9756061933040618,-0.9899206167856852,-1.9655268109639485
403.0,-0.975610516389211,-0.9899523262182871,-1.9655628423690796
404.0,-0.9756238122781118,-0.9899875178337098,-1.965611332098643
405.0,-0.9756309510072072,-0.9899363380273183,-1.9655672917366027
406.0,-0.9756607675552368,-0.9899532101154327,-1.9656139779090882
407.0,-0.9756822119553884,-0.990088086605072,-1.9657702997525532
408.0,-0.9756671453317006,-0.99012486465772,-1.9657920091946919
409.0,-0.9756466490427653,-0.989966091076533,-1.965612740198771
410.0,-0.9756751925150553,-0.9900600353082021,-1.9657352267901103
411.0,-0.9756370526949565,-0.9900270352363586,-1.9656640839576722
412.0,-0.9756738523642222,-0.9900164424578349,-1.9656902933120728
413.0,-0.9757084120909373,-0.9901083599726359,-1.9658167713483174
414.0,-0.9756945830980936,-0.9900878752072653,-1.9657824584643047
415.0,-0.9756715157826742,-0.9900055458545685,-1.9656770626703899
