iter,loss1,loss2,total_loss,val_loss
98.0,-0.9737127741548256,-0.9898315683185817,-1.9635443389018905,-1.9560158625598203
99.0,-0.9737395129889528,-0.9897615288926187,-1.9635010400561297,-1.9573916405863105
100.0,-0.9738477732782834,-0.990048387476036,-1.9638961590082444,-1.9535655875529911
101.0,-0.9737478016854603,-0.989916611051115,-1.96366441233974,-1.9569967241272166
102.0,-0.9738572601789482,-0.9899936878728803,-1.9638509482105626,-1.940507731166496
103.0,-0.9740375368477661,-0.9898966440506844,-1.963934182009589,-1.9213551060660001
104.0,-0.9739071786324289,-0.9900702538883956,-1.9639774351399366,-1.9560976109421837
105.0,-0.9738415717761145,-0.9900355010470759,-1.9638770734581268,-1.9579145746396804
106.0,-0.9739703817786611,-0.9901342398317137,-1.964104620023034,-1.952695574805635
107.0,-0.9735065863707094,-0.9899292036633041,-1.963435789081609,-1.8872874169176412
108.0,-0.9734061357978181,-0.9896752017633258,-1.9630813382754473,-1.8411430359640015
109.0,-0.973760728353508,-0.9900118130024835,-1.96377254246713,-1.958549135857472
110.0,-0.9724896873202369,-0.9896852355028755,-1.962174922664378,-1.9025856836523867
111.0,-0.9737568693694357,-0.989876818561681,-1.9636336872961804,-1.9548286466990226
112.0,-0.9725709325979933,-0.9898104454166244,-1.9623813765661695,-1.8361153949116833
113.0,-0.9730438682115506,-0.9897521002473589,-1.9627959713954901,-1.9425993854588994
114.0,-0.9737071985411104,-0.9901726523664757,-1.9638798505107509,-1.9536139258841203
115.0,-0.9743953949601927,-0.9905824318389284,-1.9649778258467165,-1.9331125209305147
116.0,-0.9743249112375567,-0.9906098325941439,-1.9649347446253709,-1.9402823176994144
117.0,-0.9727516360432108,-0.9899957956232815,-1.962747432261745,-1.8981151893428905
118.0,-0.9738041094235192,-0.9901546369221176,-1.9639587462662698,-1.9435454518497461
119.0,-0.9738905931439762,-0.9903769387544868,-1.9642675315016278,-1.922265683305207
120.0,-0.9741709623609814,-0.9904257989278964,-1.9645967602571064,-1.9508206736984977
121.0,-0.9742826444807446,-0.9905366426936478,-1.9648192870156584,-1.914643066565949
122.0,-0.9742027731456071,-0.990535499332113,-1.9647382720015178,-1.9442684778481676
123.0,-0.974342693184092,-0.9903063491562235,-1.9646490421815814,-1.935582055299768
124.0,-0.9739944908653848,-0.9901815302838657,-1.9641760211492505,-1.935251905831492
125.0,-0.9744303528065688,-0.9906768913116658,-1.9651072461817776,-1.9559763566389279
126.0,-0.9745101024720386,-0.9906694670015581,-1.9651795690767615,-1.9468913349495114
127.0,-0.9745027586401065,-0.9906019025572765,-1.965104661038649,-1.9515239996556046
128.0,-0.9746484369158586,-0.9907582881606213,-1.9654067257907832,-1.9495956892085866
129.0,-0.9745662761591722,-0.9907690523943793,-1.9653353281567163,-1.9505804381664331
130.0,-0.9746226823917241,-0.9909089467973112,-1.9655316285540991,-1.9436798675742006
131.0,-0.9742842189640243,-0.9908195323696467,-1.9651037529210118,-1.9182443104649043
132.0,-0.974484356281443,-0.9907692814476481,-1.9652536336020052,-1.9578215168174034
133.0,-0.9747494230575156,-0.9909755131217357,-1.9657249364967193,-1.9546216626491215
134.0,-0.9748899134275282,-0.9910691892418182,-1.9659591032249155,-1.9489834476232906
135.0,-0.9745262013611876,-0.9910027617303414,-1.9655289638851994,-1.945636903693514
136.0,-0.9746602289527456,-0.9909166194468776,-1.9655768461773462,-1.9346055875268968
137.0,-0.9745518674704429,-0.9906879279330948,-1.965239796117841,-1.943602331065077
138.0,-0.9744364196228759,-0.9905619946681707,-1.9649984144497807,-1.9484649503023892
139.0,-0.974237610354087,-0.9909457052436554,-1.9651833169469821,-1.8971302801210546
140.0,-0.9737813265599836,-0.9907694977228239,-1.964550821028759,-1.9546573770366384
141.0,-0.9746354808026402,-0.9909340486863005,-1.9655695293302067,-1.930569338760858
142.0,-0.974339038808241,-0.990927253439328,-1.965266290263393,-1.9384521647087205
143.0,-0.9747952259332934,-0.9909818170073823,-1.9657770406390316,-1.9524391695598102
144.0,-0.9746021770446818,-0.9907593975530642,-1.9653615738834427,-1.9519092543241914
145.0,-0.974172901535796,-0.9909561000238564,-1.965129003067626,-1.9491985388465025
146.0,-0.9742135942855307,-0.9908339091528272,-1.9650475043907623,-1.937937036321438
147.0,-0.9749849899789782,-0.9912159598461003,-1.9662009499838127,-1.9585244162199433
148.0,-0.9750474544561972,-0.9913655763935948,-1.966413030929159,-1.9511201215957954
149.0,-0.9751359360830761,-0.9914247800760994,-1.9665607185401865,-1.956006267812768
150.0,-0.974583181655518,-0.991135284126043,-1.9657184677657369,-1.9279892557605183
151.0,-0.9745152241063023,-0.9908580065725964,-1.9653732319487713,-1.9589691476610975
152.0,-0.9752041707819851,-0.9914883456915895,-1.9666925170291438,-1.951361625492102
153.0,-0.9749413781096233,-0.9912222526997289,-1.966163632555427,-1.9491256083734039
154.0,-0.9750582101976824,-0.9913549391470958,-1.9664131493447783,-1.9541704500267667
155.0,-0.9750111054643968,-0.9912453323959828,-1.966256438336582,-1.9452277209144822
156.0,-0.9751886221445035,-0.991510411473946,-1.9666990356026255,-1.9393473404090362
157.0,-0.9752855145343928,-0.9915330459211225,-1.9668185604555153,-1.955546457808918
158.0,-0.9749743407480568,-0.9911541095110135,-1.9661284507352725,-1.944679135771536
159.0,-0.9750781378320625,-0.9913623452821521,-1.9664404812887728,-1.9397205626606753
160.0,-0.9752337250823823,-0.9914661548267827,-1.9666998821314419,-1.943732501394564
161.0,-0.9752860379600017,-0.9915268529112266,-1.9668128906331273,-1.9532786974974718
162.0,-0.9753743131532174,-0.9915505392891113,-1.9669248497438494,-1.9572410302892869
163.0,-0.9750869128104056,-0.9914597699867583,-1.9665466816860255,-1.9474832194299683
164.0,-0.9748432989444301,-0.9914895337367661,-1.9663328332367656,-1.9491730148758368
165.0,-0.9750756206271175,-0.9914622897314486,-1.9665379117871729,-1.9448696921033695
166.0,-0.9748915532298793,-0.9913406199050172,-1.9662321723412262,-1.943491362847423
167.0,-0.9755812454001405,-0.9918681786317483,-1.967449422523915,-1.9555431481974572
168.0,-0.9753610348098287,-0.991644552877835,-1.9670055852272856,-1.9604850154352413
169.0,-0.9752945876153268,-0.9916370346765226,-1.96693162387919,-1.9558068233267014
170.0,-0.9753801778216813,-0.9917425710891439,-1.9671227466885481,-1.9549464635186098
171.0,-0.9750187617643536,-0.9914644048629841,-1.9664831661511357,-1.9499315076153048
172.0,-0.9752704123364943,-0.9913723791804359,-1.9666427935804731,-1.9579939923203575
173.0,-0.9754999161719006,-0.9917468596869874,-1.9672467764144572,-1.9477481226220514
174.0,-0.9753830586863897,-0.9918143086522302,-1.967197367735455,-1.943743268460459
175.0,-0.9754300401626668,-0.9916821276935217,-1.9671121702371996,-1.9358025341049
176.0,-0.9752497446044942,-0.9913096917612099,-1.9665594350164644,-1.9590141112205541
177.0,-0.9755354167300756,-0.9917041703800704,-1.9672395875069812,-1.9530885912607443
178.0,-0.9755170118316671,-0.9917910177602908,-1.9673080307824633,-1.9384026145106432
179.0,-0.9752128012329538,-0.9915550534480738,-1.9667678534905222,-1.9600243581603112
180.0,-0.9755441034522736,-0.9917703019318663,-1.9673144068127466,-1.9471603445532197
181.0,-0.9755818606534112,-0.9918725260405661,-1.9674543853447377,-1.9486008068961556
182.0,-0.975403250533636,-0.9916848503797254,-1.9670881012308297,-1.932590014749982
183.0,-0.9748580694674811,-0.9916352589184371,-1.9664933267192104,-1.9545775122740445
184.0,-0.9755864682273763,-0.9920404842309406,-1.967626952775785,-1.9575952251940543
185.0,-0.9752301253904198,-0.9916187601781558,-1.9668488859654107,-1.920972976262724
186.0,-0.9750871118629344,-0.9916302114923531,-1.9667173246251601,-1.9599050656314145
187.0,-0.9755211729660491,-0.9917854818300941,-1.9673066509071584,-1.9474658075290456
188.0,-0.9753688404785491,-0.9914277554669488,-1.966796598009041,-1.9537589101806447
189.0,-0.9751948246784439,-0.9917983664336122,-1.9669931922231947,-1.9285753758221065
190.0,-0.9749537925428144,-0.9915477469186491,-1.966501538667793,-1.9294127822863925
191.0,-0.9754941439660348,-0.9918908810171084,-1.9673850234751695,-1.9540133351963278
192.0,-0.9758429756653452,-0.9922284148980711,-1.9680713889760755,-1.9567408484493576
193.0,-0.9757678258752378,-0.9921471140038634,-1.9679149403553033,-1.9536835075743013
194.0,-0.9756194825337507,-0.992064142116059,-1.9676836236974053,-1.9447490790443962
195.0,-0.9757344669571888,-0.9921555873874659,-1.967890057519336,-1.9564361014825662
196.0,-0.9757287954680929,-0.992100131733916,-1.9678289279163121,-1.958160317716252
197.0,-0.9757152685471444,-0.9919416462375067,-1.9676569136735127,-1.9444159457657197
198.0,-0.9758091692759416,-0.9921135605572067,-1.9679227295950472,-1.9539249223932083
199.0,-0.9756876923907771,-0.9921360261113285,-1.9678237174703341,-1.925972066784357
200.0,-0.9755444209204215,-0.9920448021945877,-1.967589222480073,-1.960304931630079
201.0,-0.9758981234541587,-0.99214443925535,-1.9680425604872316,-1.9465218791841143
202.0,-0.9756426834234703,-0.9917638930436298,-1.9674065768639353,-1.9552317936838521
203.0,-0.9757317160163199,-0.9920404080385851,-1.9677721257216128,-1.9451721138298794
204.0,-0.9753590661104764,-0.9920293153046609,-1.9673883826056429,-1.9293702010294838
205.0,-0.9754332299238833,-0.99190635893856,-1.9673395896561137,-1.9337266672279032
206.0,-0.9758782161377401,-0.9922850189926462,-1.9681632337811465,-1.9596422183758464
207.0,-0.9753046617130148,-0.9920522065835691,-1.9673568670663948,-1.9366264595616296
208.0,-0.9745913701114578,-0.9916733196984912,-1.9662646891750128,-1.9052095458405842
209.0,-0.9753187788469337,-0.9919333858750314,-1.967252166229939,-1.9536014684192
210.0,-0.9757986316350742,-0.9922148719449811,-1.9680135026276508,-1.939483228641287
211.0,-0.9758988705360778,-0.9921874741263459,-1.9680863456941953,-1.9514935905522832
212.0,-0.9757926582337696,-0.9922422805575334,-1.968034939029404,-1.9513117990222588
213.0,-0.9760263409024073,-0.9922653942228792,-1.9682917344109832,-1.9462112222237609
214.0,-0.9759126494473687,-0.9920846988135743,-1.9679973495308156,-1.950417894134401
215.0,-0.9758104080366549,-0.9922326950830086,-1.968043101929158,-1.9520687878037704
216.0,-0.9760347355539091,-0.9924926392724129,-1.9685273745088538,-1.957359025640322
217.0,-0.9758967150067204,-0.9923031335664335,-1.9681998483350527,-1.9486342638401435
218.0,-0.9759186698339591,-0.9921341277311708,-1.9680527986762686,-1.9520543339128178
219.0,-0.9760157882611697,-0.9924107683641457,-1.9684265572602517,-1.9553048373398623
220.0,-0.9760441191186917,-0.9923661426602604,-1.9684102616202181,-1.9587915634845294
221.0,-0.9753581349763984,-0.9921086281339592,-1.9674667634278258,-1.9345815656309444
222.0,-0.9759322417560176,-0.9922126387946615,-1.9681448788839713,-1.9448449911099475
223.0,-0.9761235499667741,-0.9925342321237139,-1.9686577810587165,-1.9602931078764687
224.0,-0.9757844428724043,-0.991954760846698,-1.9677392044334057,-1.95694307957027
225.0,-0.9759306762412131,-0.9923853636105432,-1.9683160421534003,-1.954241107613743
226.0,-0.9759713620066484,-0.99238689317208,-1.968358254623159,-1.9622505848629967
227.0,-0.9760649512198254,-0.992524966022146,-1.9685899166864023,-1.9512274734216843
228.0,-0.9760868227116754,-0.9924577188079112,-1.968544542075156,-1.9605700165551232
229.0,-0.9756718623971494,-0.9925032742966349,-1.9681751378842898,-1.9323082333680766
230.0,-0.975577873174106,-0.9923278212388568,-1.9679056933018244,-1.9437181454322539
231.0,-0.9756933481651997,-0.9922842292906282,-1.967977577455828,-1.9441273634279321
232.0,-0.9760612143816231,-0.992488843147034,-1.9685500553857471,-1.949775419340691
233.0,-0.9761619679778616,-0.9924560736879686,-1.9686180418245642,-1.956859868096326
234.0,-0.976210791245599,-0.9925565942625866,-1.9687673859843877,-1.9570161187064967
235.0,-0.9758197422351406,-0.9923878972444649,-1.9682076393208714,-1.9443326951203188
236.0,-0.9762372322946032,-0.9925712092262451,-1.9688084404890769,-1.958556892935887
237.0,-0.9758397622527517,-0.9923626228909042,-1.9682023828420119,-1.9392809715316195
238.0,-0.9760357112128947,-0.9923902674616574,-1.9684259780396158,-1.9501036042097433
239.0,-0.9761388909007198,-0.9925020477584453,-1.9686409393734685,-1.9567787816739195
240.0,-0.9762100455922864,-0.9926982606139862,-1.9689083093015871,-1.9566274930327237
241.0,-0.9762706907389167,-0.9925811682020459,-1.968851859655266,-1.9519122051778375
242.0,-0.975860254424866,-0.9925933705665141,-1.9684536233246723,-1.9477197186076811
243.0,-0.9761851468035447,-0.9924324033422254,-1.968617549590201,-1.9466799559751393
244.0,-0.9761551305869924,-0.9925184916561041,-1.968673619227149,-1.9572170976590584
245.0,-0.9758760971172196,-0.9925310533945157,-1.968407152178443,-1.9469024086073865
246.0,-0.9762719971997125,-0.9925071615353722,-1.9687791600843245,-1.9461512510998742
247.0,-0.9763439141323024,-0.9926818460027641,-1.9690257596588643,-1.9584969091942714
248.0,-0.9759246356953952,-0.9925491674921008,-1.968473803187496,-1.9484683086898467
249.0,-0.9763155252574763,-0.9926525459943535,-1.9689680753789158,-1.9578145358234784
250.0,-0.9761221031056898,-0.9925582951775562,-1.9686803978070437,-1.9577215538958992
251.0,-0.9763297648944169,-0.9926789240259305,-1.9690086878092088,-1.9506917463094702
252.0,-0.9763928548632544,-0.992618149590397,-1.9690110042155504,-1.9561108572976473
253.0,-0.9762986142848049,-0.9926982714079032,-1.9689968857720752,-1.9551807854789505
254.0,-0.9763715731478563,-0.9927286183468987,-1.9691001883200736,-1.9576176597043802
255.0,-0.9762358363077898,-0.992891593160388,-1.969127432166657,-1.9583794965186578
256.0,-0.9762769949420315,-0.9926473605489922,-1.9689243574751996,-1.9554777297928434
257.0,-0.9765190305944765,-0.9927657957718312,-1.9692848250964352,-1.9523083163663675
258.0,-0.97637442869448,-0.9927964208922914,-1.9691708476819625,-1.9586269836666836
259.0,-0.9764440535864087,-0.9928553463139642,-1.9692993991067025,-1.9624333487114447
260.0,-0.976373396605531,-0.992522762078896,-1.9688961569383523,-1.9455996570993939
261.0,-0.9763560251453111,-0.9927163487585502,-1.9690723757293032,-1.9421478715176455
262.0,-0.9762918605467927,-0.9924130633413871,-1.9687049230151423,-1.9549604484820253
263.0,-0.9760400417959008,-0.9927343648378446,-1.9687744086972883,-1.9243194531490453
264.0,-0.9756566332913588,-0.992451436986301,-1.968108070674495,-1.938985784283558
265.0,-0.9763268555369422,-0.9928269841064625,-1.9691538404370752,-1.9561183588199706
266.0,-0.9765036036266627,-0.9929190590759409,-1.969422659448555,-1.9546836049635827
267.0,-0.9764269366562763,-0.992778703312423,-1.9692056386988268,-1.9610405440955743
268.0,-0.9764074130001145,-0.992763364124552,-1.9691707756166927,-1.931113504873821
269.0,-0.9764979293597205,-0.9928794077010986,-1.9693773364258829,-1.9471206892911481
270.0,-0.9761572312737273,-0.9928352863747334,-1.9689925191564344,-1.9394254008363963
271.0,-0.9764738982907941,-0.9929137064835997,-1.9693876071554048,-1.9614626888603583
272.0,-0.9765383898021378,-0.9929155630373289,-1.9694539532363018,-1.9436639368439925
273.0,-0.9766202738853332,-0.9929516428161398,-1.9695719150347653,-1.9506259333654226
274.0,-0.9762265065538581,-0.9928294814696483,-1.9690559884997088,-1.9489828246464662
275.0,-0.9764756669058463,-0.9928871334472128,-1.969362799718123,-1.9581925812490744
276.0,-0.9765842966487341,-0.9929833364550188,-1.9695676315957793,-1.9515165005814972
277.0,-0.976494554752675,-0.9930037342597261,-1.9694982851234162,-1.954166039659702
278.0,-0.9765799867805247,-0.9929767716899217,-1.9695567592641168,-1.9503614640725544
279.0,-0.9765177346894967,-0.9928896191434441,-1.9694073514519297,-1.954934096261035
280.0,-0.9766019739895146,-0.9929736728039626,-1.9695756449680353,-1.9545851382787383
281.0,-0.9761918163331308,-0.9929280828699449,-1.9691198988062406,-1.9388233617207074
282.0,-0.9765289731413007,-0.9929553722732076,-1.9694843458907105,-1.954790787297591
283.0,-0.976767219573299,-0.9932086942357801,-1.9699759134122439,-1.9538607785675386
284.0,-0.9766890806618448,-0.9930485914772582,-1.9697376718216348,-1.955107715080888
285.0,-0.9766317640100116,-0.9931463180147062,-1.9697780818659838,-1.9606825092580835
286.0,-0.9766259760101054,-0.9930373964392234,-1.9696633696714825,-1.9588373342019876
287.0,-0.9763575711358244,-0.9926024582509829,-1.9689600294661744,-1.9469833174399667
288.0,-0.9763371884108543,-0.9928344405602202,-1.9691716284948722,-1.9069977655983272
289.0,-0.9755227765770315,-0.9927053575350664,-1.9682281330009592,-1.9444531789888138
290.0,-0.976622228298619,-0.9931698146260055,-1.9697920450675344,-1.9607187330628646
291.0,-0.9764179631809737,-0.9930652276018805,-1.9694831930051313,-1.9558333877891914
292.0,-0.9762498522090531,-0.992444668724121,-1.9686945200601367,-1.947509676359276
293.0,-0.9756750572378562,-0.9925716598722811,-1.9682467147291263,-1.9421247646895254
294.0,-0.9763357530579904,-0.9928991327908004,-1.9692348830709445,-1.9570265729657093
295.0,-0.9766923955848785,-0.9931141238872919,-1.969806520662676,-1.9548520426049616
296.0,-0.976487775855312,-0.993135012735857,-1.9696227878768657,-1.9494422570600705
297.0,-0.9764901882957682,-0.9929955359622737,-1.969485724496143,-1.9568286077671142
298.0,-0.9766750126164382,-0.9931478559097818,-1.9698228686849542,-1.9413337681154128
299.0,-0.9765612180636186,-0.9930147748495068,-1.969575996087807,-1.9568641803464242
300.0,-0.9765748705432196,-0.9929235567265599,-1.9694984268729443,-1.9458212163211046
301.0,-0.9758107455846632,-0.992487330331942,-1.9682980745673655,-1.9507974738381673
302.0,-0.9766511261542532,-0.9930099548099838,-1.969661083107147,-1.9562478645529604
303.0,-0.9767978351697147,-0.9932558961936859,-1.9700537319983369,-1.9544640835992533
304.0,-0.9767695523292501,-0.9932545066356024,-1.9700240587267515,-1.9611043417811582
305.0,-0.9765481060735395,-0.9929973028312511,-1.9695454110477006,-1.9471277565376077
306.0,-0.9766839763295952,-0.9931959767792419,-1.9698799550136459,-1.946295116749985
307.0,-0.9766951836695208,-0.9931790199324231,-1.9698742074115616,-1.948808159873384
308.0,-0.9766716954711274,-0.9930795869243129,-1.9697512802525303,-1.9551383899098136
309.0,-0.9766620753925745,-0.9930910026027105,-1.9697530785508544,-1.957397792764938
310.0,-0.9767844542047472,-0.9933134187236131,-1.9700978740394988,-1.9440989605435075
311.0,-0.9768300863620286,-0.9932367090537608,-1.9700667950189543,-1.9607040266290094
312.0,-0.976826211504549,-0.9933662604237999,-1.9701924709759444,-1.9485153724420317
313.0,-0.9767510598889997,-0.9932157216313359,-1.969966782552107,-1.9247469169457
314.0,-0.9763182655631623,-0.9929378738257285,-1.9692561385158533,-1.9460501650121729
315.0,-0.9766514957665444,-0.9929730250895737,-1.969624524903837,-1.947305316043691
316.0,-0.976817217870019,-0.9932210390640798,-1.9700382605056153,-1.9609689610829286
317.0,-0.9769344562379403,-0.9934463311289344,-1.9703807867319383,-1.962187282093705
318.0,-0.9768002287208161,-0.9932368308027956,-1.970037058095005,-1.9567302836437737
319.0,-0.976758399673213,-0.9932019538314302,-1.969960353504643,-1.9492920286847517
320.0,-0.9767581194282055,-0.9931244779522028,-1.9698825973010412,-1.9606827154732052
